---
pid: 13044
cwd: "C:\Users\PC\Desktop\ХЗ\адекватный сайт"
command: "Set-Location \"C:\\Users\\PC\\Desktop\\ХЗ\\адекватный сайт\"; python -m http.server 5501 --bind 127.0.0.1"
started_at: 2026-06-12T06:39:03.831Z
running_for_ms: 10180000 
---
Serving HTTP on 127.0.0.1 port 5501 (http://127.0.0.1:5501/) ...
127.0.0.1 - - [12/Jun/2026 15:33:35] "GET /js/modules/subnav.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:33:35] "GET /js/modules/footer.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:33:35] "GET /js/modules/course-auth.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:33:35] "GET /js/modules/course-render.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:33:35] "GET /js/modules/course-lesson.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:35:13] "GET /index.html HTTP/1.1" 200 -
127.0.0.1 - - [12/Jun/2026 15:35:13] "GET /css/main.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:35:13] "GET /js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:35:13] "GET /css/09-capital.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:35:13] "GET /css/14-subnav.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:35:13] "GET /css/15-reveal.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:35:13] "GET /css/18-course.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:35:13] "GET /js/modules/hero.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:35:13] "GET /js/modules/marquee.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:35:13] "GET /js/modules/home-render.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:35:13] "GET /js/modules/footer.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:35:13] "GET /js/modules/subnav.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:35:13] "GET /js/modules/home-scroll.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:35:13] "GET /data/content.js HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:35:13] "GET /assets/images/photos/taty-1.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:35:16] "GET /assets/images/generated/svc-hero.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:35:16] "GET /assets/images/photos/hub-capital.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:35:16] "GET /assets/images/photos/hub-reviews.jpg HTTP/1.1" 304 -
127.0.0.1 - - [12/Jun/2026 15:36:12] code 501, message Unsupported method ('POST')
127.0.0.1 - - [12/Jun/2026 15:36:12] "POST /api/chat HTTP/1.1" 501 -
127.0.0.1 - - [12/Jun/2026 15:36:24] code 501, message Unsupported method ('POST')
127.0.0.1 - - [12/Jun/2026 15:36:24] "POST /api/chat HTTP/1.1" 501 -
